ticker,entry_date,entry_price,stop_loss,take_profit,tech_score,signals,exit_date,exit_price,pnl_pct,status,hold_days,max_drawdown_pct,max_favorable_pct,sell_signals,sell_score
AVB,2026-02-04,177.81,169.1073,196.1823,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-05,169.1073,-4.9444,stop_loss,1,-5.0503,2.0021,[],0.0
ESS,2026-02-04,252.57,241.1255,276.7306,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-12,257.9066,2.0629,trailing_stop,6,-2.2093,5.5113,[],0.0
INCY,2026-02-05,102.76,94.9413,119.2663,11.34,"20MA눌림목, 50MA눌림목, BB하단반등",2026-02-13,101.1,-1.6654,sell_signal,6,-5.362,6.5395,"['dead_cross', 'ma_reverse_alignment']",3.5
COR,2026-02-05,352.16,327.2139,404.8239,10.3,"20MA눌림목, 50MA눌림목, 거래량2.2x, 스토캐스틱크로스",2026-02-10,360.0,2.1763,sell_signal,3,-0.2016,4.2935,"['dead_cross', 'stoch_overbought']",4.0
CMS,2026-02-05,72.86,69.8836,79.1436,10.3,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스퀴즈돌파",2026-02-13,74.5477,2.2663,trailing_stop,6,-1.5921,5.3802,[],0.0
NRG,2026-02-06,153.32,139.4198,182.6648,11.1,"20MA눌림목, 50MA눌림목, MACD상향, 스토캐스틱크로스",2026-02-13,162.2549,5.7776,trailing_stop,5,-0.3457,12.6272,[],0.0
PEG,2026-02-09,81.18,77.3148,89.3398,11.8,"20MA눌림목, 50MA눌림목, BB하단반등",2026-02-13,86.37,6.3432,sell_signal,4,0.0,7.4649,"['rsi_overbought', 'stoch_overbought', 'bb_upper_reject']",4.5
EXC,2026-02-10,44.64,42.5395,49.0745,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-12,46.8646,4.9334,trailing_stop,2,-0.672,8.5125,[],0.0
AIG,2026-02-11,78.44,74.3466,87.0816,13.15,"50MA눌림목, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스토캐스틱크로스",2026-02-20,80.44,2.4997,expired,6,-1.9888,2.5752,[],0.0
ALL,2026-02-11,204.73,192.1043,231.3843,11.13,"20MA눌림목, 50MA눌림목, 이평정배열, 스토캐스틱크로스",2026-02-20,206.37,0.7511,expired,6,-1.7145,4.3521,[],0.0
VRTX,2026-02-12,465.02,437.1425,523.8725,10.33,"20MA눌림목, 50MA눌림목, 이평정배열, 스토캐스틱크로스",2026-02-13,482.9719,3.8105,trailing_stop,1,0.0,8.3566,[],0.0
LLY,2026-02-12,1038.27,936.0751,1254.0149,10.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-20,1009.52,-2.819,expired,5,-3.449,2.7671,[],0.0
GS,2026-02-13,905.14,827.2514,1069.5715,10.84,"20MA눌림목, 50MA눌림목, BB하단반등",2026-02-20,922.24,1.8392,expired,4,-0.5049,4.702,[],0.0
DXCM,2026-02-13,70.02,63.9113,82.9162,10.7,"20MA눌림목, 50MA눌림목, 거래량1.8x, 스토캐스틱크로스",2026-02-20,73.08,4.3202,expired,4,-0.2999,4.7844,[],0.0
GEHC,2026-02-13,80.34,74.9406,91.7386,10.7,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2026-02-20,83.0705,3.3487,trailing_stop,4,-0.3485,8.4391,[],0.0
PFG,2026-02-17,91.98,86.1573,104.2723,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-20,95.76,4.0596,expired,3,-1.2394,4.1205,[],0.0
EA,2026-02-20,200.4,195.7907,210.1307,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",,,0.0,no_data,0,0.0,0.0,[],0.0
MS,2026-02-20,175.41,160.4796,206.9296,11.3,"20MA눌림목, 50MA눌림목, BB하단반등",,,0.0,no_data,0,0.0,0.0,[],0.0
ALL,2026-02-20,206.37,191.8527,237.0177,10.84,"20MA눌림목, 50MA눌림목, 이평정배열",,,0.0,no_data,0,0.0,0.0,[],0.0
