ticker,entry_date,entry_price,stop_loss,take_profit,tech_score,signals,exit_date,exit_price,pnl_pct,status,hold_days,max_drawdown_pct,max_favorable_pct,sell_signals,sell_score
INTU,2025-11-21,663.15,644.8607,731.7349,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.2x, 스토캐스틱크로스",2025-11-25,644.8607,-2.8079,stop_loss,2,-3.4396,1.1852,[],0.0
MS,2025-11-24,162.83,158.09,180.605,10.71,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.8x, 스토캐스틱크로스",2025-11-28,169.66,4.1446,expired,3,-1.3572,4.5692,[],0.0
BK,2025-11-24,108.07,105.8221,116.4995,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.7x, 스토캐스틱크로스",2025-11-28,112.1,3.6791,expired,3,-0.6107,4.312,[],0.0
ALLE,2025-11-25,166.09,162.9064,178.0284,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, MACD상향",2025-12-01,165.17,-0.6039,expired,3,-1.6738,0.7044,[],0.0
AOS,2025-11-25,65.41,64.0507,70.5073,10.72,"20MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2025-12-01,66.02,0.8826,expired,3,-0.5504,1.9875,[],0.0
SNA,2025-11-26,340.56,334.0414,365.0047,10.71,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-12-02,340.58,-0.0441,expired,3,-1.3742,0.4992,[],0.0
GEN,2025-11-28,26.37,25.7636,28.6441,10.92,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2025-12-03,27.19,3.0596,expired,3,-1.5169,3.2234,[],0.0
NOC,2025-11-28,572.25,562.7964,607.7009,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2025-12-01,562.7964,-1.702,stop_loss,1,-4.9961,0.0,[],0.0
OMC,2025-12-01,72.01,70.2114,78.7546,10.72,"20MA눌림목, BB하단반등, 강세다이버전스, 거래량1.8x, 스토캐스틱크로스",2025-12-03,71.0,-1.4526,sell_signal,2,-2.3886,1.4304,"['macd_cross_down', 'ma_reverse_alignment']",3.0
DE,2025-12-01,468.11,456.8878,510.193,10.56,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-04,483.03,3.1373,expired,3,-0.3589,3.2877,[],0.0
SNA,2025-12-02,340.58,334.2364,364.3684,10.71,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-05,347.21,1.8967,expired,3,-0.1497,3.1505,[],0.0
LIN,2025-12-02,408.79,402.3836,432.8141,10.64,"20MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2025-12-04,402.3836,-1.6172,stop_loss,2,-1.6781,0.5455,[],0.0
PAYX,2025-12-03,113.39,111.2864,121.2784,10.65,"20MA눌림목, BB하단반등, 돌파(10d_high_breakout), 골든크로스, 스토캐스틱크로스, 스퀴즈돌파",2025-12-04,111.2864,-1.9052,stop_loss,1,-1.8608,0.6703,[],0.0
VZ,2025-12-03,40.67,39.985,43.2387,10.63,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2025-12-08,41.0085,0.7823,trailing_stop,3,0.0,3.4178,[],0.0
SPG,2025-12-04,183.32,180.505,193.8763,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-12-08,180.505,-1.5856,stop_loss,2,-1.8383,0.2182,[],0.0
NVDA,2025-12-04,183.38,175.7364,212.0434,10.75,"20MA눌림목, 50MA눌림목, 강세다이버전스, 스토캐스틱크로스",2025-12-09,184.97,0.8171,expired,3,-1.3469,2.5194,[],0.0
MA,2025-12-05,545.52,534.7929,585.7468,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2025-12-10,538.86,-1.2709,expired,3,-1.7598,0.3318,[],0.0
AMT,2025-12-05,178.86,175.5271,191.3582,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-12-10,180.26,0.7327,expired,3,-1.0958,3.2148,[],0.0
HIG,2025-12-08,129.73,127.55,137.905,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-11,132.6683,2.2149,trailing_stop,3,0.0,4.8871,[],0.0
HON,2025-12-08,191.99,188.7914,203.9846,10.54,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-11,193.85,0.9188,expired,3,-1.1094,1.2709,[],0.0
CL,2025-12-09,76.98,75.5093,82.4952,10.66,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-12,78.34,1.7167,expired,3,-0.2598,1.9745,[],0.0
SPG,2025-12-10,181.65,178.8529,192.1393,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.5x, 스토캐스틱크로스",2025-12-15,184.17,1.3373,expired,3,-0.2753,1.4919,[],0.0
CINF,2025-12-10,162.62,160.0121,172.3994,10.85,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.0x, 스토캐스틱크로스",2025-12-15,167.07,2.6864,expired,3,0.0,3.087,[],0.0
WTW,2025-12-11,325.58,319.8528,347.0568,10.74,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(10d_high_breakout), 강세다이버전스, 이평정배열, 스토캐스틱크로스, 스퀴즈돌파",2025-12-15,330.77,1.5441,sell_signal,2,-0.4546,1.6156,"['stoch_overbought', 'bb_upper_reject']",3.0
V,2025-12-11,345.63,339.315,369.3113,10.73,"50MA눌림목, 돌파(20d_high_breakout), 골든크로스, 이평정배열, 거래량1.9x, 스토캐스틱크로스, 스퀴즈돌파",2025-12-15,346.89,0.3146,sell_signal,2,-0.5208,1.2181,"['stoch_overbought', 'bb_upper_reject']",3.0
GE,2025-12-12,299.81,292.4,327.5975,10.62,"20MA눌림목, 50MA눌림목, 돌파(10d_high_breakout), 강세다이버전스, MACD상향, 거래량2.0x",2025-12-17,292.4,-2.5216,stop_loss,3,-2.7317,2.7517,[],0.0
IT,2025-12-12,233.89,228.615,253.6712,10.61,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 이평정배열",2025-12-15,240.6788,2.8525,trailing_stop,1,0.0,5.5411,[],0.0
PEG,2025-12-15,80.6,79.2436,85.6866,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-12-18,80.66,0.0244,expired,3,-1.526,0.8189,[],0.0
UHS,2025-12-15,223.87,218.2364,244.9959,10.69,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.6x, 스토캐스틱크로스",2025-12-18,224.74,0.3386,expired,3,-1.8672,2.1709,[],0.0
PYPL,2025-12-16,61.33,59.722,67.36,10.6,"20MA눌림목, BB하단반등, 강세다이버전스, 골든크로스, 스토캐스틱크로스",2025-12-18,59.722,-2.6719,stop_loss,2,-3.9377,1.761,[],0.0
SPGI,2025-12-16,499.86,492.7671,526.4582,10.53,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 거래량1.5x",2025-12-19,512.6,2.4987,sell_signal,3,0.0,3.2029,"['stoch_overbought', 'bb_upper_reject']",3.0
GILD,2025-12-17,121.36,118.5857,131.7636,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2025-12-22,124.16,2.2572,expired,3,-0.3543,4.0458,[],0.0
EBAY,2025-12-17,82.71,80.8257,89.7761,10.79,"20MA눌림목, BB하단반등, 강세다이버전스, 이평정배열, 스토캐스틱크로스",2025-12-22,84.0,1.5097,expired,3,-0.4594,3.0226,[],0.0
PEG,2025-12-18,80.66,79.2886,85.8029,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2025-12-23,80.43,-0.3352,expired,3,-1.4257,0.8306,[],0.0
NVR,2025-12-18,7561.6201,7415.3487,8110.1379,10.66,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 거래량1.5x, 스토캐스틱크로스",2025-12-19,7415.3487,-1.9844,stop_loss,1,-2.5473,0.4607,[],0.0
MSFT,2025-12-19,485.92,477.5357,517.3611,10.87,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.6x",2025-12-24,488.02,0.3822,expired,3,-0.6647,0.6668,[],0.0
AAPL,2025-12-19,273.67,269.0729,290.9093,10.81,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량3.0x",2025-12-24,273.81,0.0012,expired,3,-1.5018,0.6431,[],0.0
CTRA,2025-12-22,25.52,24.895,27.8638,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-26,25.79,1.008,expired,3,0.0,2.116,[],0.0
FANG,2025-12-22,148.46,143.5414,166.9046,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-26,146.31,-1.4982,expired,3,-2.4653,0.8824,[],0.0
LNT,2025-12-23,65.26,64.4486,68.3029,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-12-29,65.42,0.1952,expired,3,-0.4444,0.7202,[],0.0
ADSK,2025-12-24,298.21,292.4814,319.6921,10.69,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-12-30,299.54,0.396,expired,3,0.0,1.6398,[],0.0
DTE,2025-12-24,128.79,127.12,135.0525,10.65,"20MA눌림목, BB하단반등, 강세다이버전스, MACD상향",2025-12-30,129.78,0.7187,expired,3,-0.2485,1.1647,[],0.0
PG,2025-12-26,144.74,142.3779,153.598,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-12-31,143.31,-1.038,expired,3,-1.0433,0.228,[],0.0
RMD,2025-12-26,244.76,239.42,264.785,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-31,240.87,-1.6393,expired,3,-1.6179,0.3105,[],0.0
ALL,2025-12-29,208.66,205.3136,221.2091,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2026-01-02,205.3136,-1.6538,stop_loss,3,-2.6502,0.5607,[],0.0
MSFT,2025-12-30,487.48,480.5329,513.5318,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2026-01-02,480.5329,-1.4751,stop_loss,2,-3.553,0.1354,[],0.0
BRK-B,2025-12-30,503.71,497.9007,525.4948,10.59,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, MACD상향, 이평정배열",2026-01-02,497.9007,-1.2033,stop_loss,2,-2.1441,0.4328,[],0.0
MTCH,2025-12-31,32.29,31.6782,34.5842,10.5,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-02,31.6782,-1.9447,stop_loss,1,-1.9511,0.5729,[],0.0
VZ,2025-12-31,40.73,40.2779,42.4255,9.02,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2026-01-05,40.2779,-1.1601,stop_loss,2,-2.2097,0.4174,[],0.0
ALLE,2026-01-02,160.91,158.1093,171.4127,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2026-01-06,158.1093,-1.7905,stop_loss,2,-1.7898,1.7277,[],0.0
LVS,2026-01-02,65.21,63.9921,69.777,10.74,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-06,63.9921,-1.9176,stop_loss,2,-2.5456,0.3067,[],0.0
ACN,2026-01-05,263.98,258.0957,286.0461,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-06,269.0902,1.8858,trailing_stop,1,-0.716,4.5496,[],0.0
RMD,2026-01-05,245.36,241.0814,261.4046,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2026-01-08,250.92,2.2161,expired,3,-0.7581,2.7062,[],0.0
PTC,2026-01-06,175.01,171.8271,186.9457,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2026-01-08,171.8271,-1.8687,stop_loss,2,-2.0056,0.3371,[],0.0
ERIE,2026-01-06,285.51,279.5307,307.9323,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-09,280.52,-1.7978,expired,3,-1.8668,1.0017,[],0.0
AON,2026-01-07,349.92,344.1057,371.7236,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.5x",2026-01-12,350.49,0.1129,expired,3,-0.7716,1.5746,[],0.0
WMB,2026-01-07,60.39,59.26,64.6275,10.64,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2026-01-12,59.26,-1.9212,stop_loss,3,-2.1858,2.103,[],0.0
TRV,2026-01-08,284.18,280.1314,299.3621,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.6x, 스토캐스틱크로스",2026-01-12,280.1314,-1.4747,stop_loss,2,-1.8615,0.7108,[],0.0
ALLE,2026-01-08,164.27,161.1921,175.812,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(10d_high_breakout), 강세다이버전스, 골든크로스, 이평정배열, 거래량1.6x, 스토캐스틱크로스, 스퀴즈돌파",2026-01-12,161.1921,-1.9237,stop_loss,2,-1.948,1.5341,[],0.0
FTNT,2026-01-09,79.22,77.6079,85.2655,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-14,77.6079,-2.085,stop_loss,3,-4.3045,0.6312,[],0.0
BR,2026-01-09,223.36,220.1071,235.5582,10.69,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2026-01-13,220.1071,-1.5063,stop_loss,2,-1.4774,0.5149,[],0.0
ERIE,2026-01-12,282.3,276.1664,305.3009,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-15,283.07,0.2228,expired,3,-0.6978,2.7843,[],0.0
JNJ,2026-01-12,209.72,206.6007,221.4173,10.79,"20MA눌림목, BB하단반등, 돌파(10d_high_breakout), 거래량1.5x, 스토캐스틱크로스, 스퀴즈돌파",2026-01-14,218.55,4.1604,sell_signal,2,-0.4101,4.3582,"['rsi_overbought', 'stoch_overbought', 'bb_upper_reject']",4.5
ALLE,2026-01-13,161.69,158.65,173.09,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 이평정배열",2026-01-16,164.99,1.9909,expired,3,-0.6679,2.7274,[],0.0
AWK,2026-01-13,131.26,128.8707,140.2198,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, MACD상향",2026-01-16,133.34,1.5346,expired,3,-0.3123,1.8818,[],0.0
CINF,2026-01-14,163.68,160.9743,173.8264,10.85,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-01-20,160.9743,-1.7031,stop_loss,3,-2.0344,1.1058,[],0.0
GILD,2026-01-14,124.07,121.1936,134.8566,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2026-01-15,121.1936,-2.3684,stop_loss,1,-2.5147,0.403,[],0.0
GEN,2026-01-15,26.38,25.825,28.4612,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-20,25.825,-2.1539,stop_loss,2,-4.7384,0.1137,[],0.0
PAYX,2026-01-15,110.51,108.3057,118.7761,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-20,108.3057,-2.0446,stop_loss,2,-2.8957,0.8325,[],0.0
MRSH,2026-01-16,182.4,179.2714,194.1321,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.8x, 스토캐스틱크로스",2026-01-21,179.2714,-1.7652,stop_loss,2,-2.2697,0.0713,[],0.0
GILD,2026-01-16,124.91,121.6929,136.9743,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, MACD상향, 거래량1.7x, 스토캐스틱크로스",2026-01-21,129.11,3.3124,sell_signal,2,-2.1055,3.5866,"['stoch_overbought', 'bb_upper_reject']",3.0
LLY,2026-01-20,1041.29,1006.8843,1170.3114,10.75,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-22,1087.38,4.3762,sell_signal,2,0.0,5.2041,"['bearish_divergence', 'ma_reverse_alignment']",3.0
CB,2026-01-20,301.06,296.075,319.7537,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-21,296.075,-1.7058,stop_loss,1,-1.6608,0.7939,[],0.0
FDS,2026-01-21,284.13,275.925,314.8988,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-26,286.33,0.7243,expired,3,-0.1337,2.3299,[],0.0
CINF,2026-01-21,161.78,158.8707,172.6898,10.85,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-01-22,158.8707,-1.8483,stop_loss,1,-2.6085,0.0,[],0.0
ERIE,2026-01-22,285.35,277.5121,314.742,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 골든크로스, 스토캐스틱크로스",2026-01-23,277.5121,-2.7968,stop_loss,1,-3.5781,0.0421,[],0.0
GEHC,2026-01-22,81.89,79.2411,91.8235,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.8x",2026-01-27,80.32,-1.9672,expired,3,-2.8941,0.0,[],0.0
CSCO,2026-01-23,74.59,73.2207,79.7248,10.66,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2026-01-28,78.96,5.8087,sell_signal,3,0.0,5.966,"['stoch_overbought', 'bb_upper_reject']",3.0
ACGL,2026-01-23,92.96,91.06,100.085,10.64,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2026-01-28,94.17,1.2516,expired,3,-0.5486,2.0116,[],0.0
UNP,2026-01-26,230.89,225.7029,250.3418,10.74,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2026-01-29,233.58,1.1151,expired,3,-1.4119,2.5943,[],0.0
PEG,2026-01-26,79.05,77.5736,84.5866,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-28,81.45,2.986,sell_signal,2,-0.7337,3.6053,"['stoch_overbought', 'bb_upper_reject']",3.0
GEHC,2026-01-27,80.32,77.8564,89.5584,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-29,77.8564,-3.1172,stop_loss,2,-3.2993,0.0,[],0.0
UNP,2026-01-27,232.55,227.0321,253.242,10.74,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 거래량1.7x",2026-01-30,235.1,1.0465,expired,3,-2.1157,1.2126,[],0.0
FSLR,2026-01-28,249.41,238.7957,289.2136,10.91,"20MA눌림목, 50MA눌림목, 강세다이버전스, MACD상향, 스토캐스틱크로스",2026-01-29,238.7957,-4.3058,stop_loss,1,-14.1975,0.0,[],0.0
JKHY,2026-01-28,179.81,175.6543,195.3939,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.9x",2026-02-02,179.18,-0.4004,expired,3,-1.7407,1.4237,[],0.0
DECK,2026-01-29,99.9,96.2407,113.6223,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.1x, 스토캐스틱크로스",2026-01-30,116.4481,16.5147,trailing_stop,1,0.0,19.7698,[],0.0
AON,2026-01-29,342.95,336.38,367.5875,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 거래량1.9x, 스토캐스틱크로스",2026-02-02,349.089,1.7401,trailing_stop,2,-0.519,4.4001,[],0.0
CINF,2026-01-30,160.89,157.8964,172.1159,10.85,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.6x",2026-02-04,165.5745,2.8616,trailing_stop,3,0.0,5.5504,[],0.0
AON,2026-01-30,349.64,342.5422,376.257,10.8,"20MA눌림목, 50MA눌림목, 돌파(10d_high_breakout), 강세다이버전스, MACD상향, 거래량1.6x, 스퀴즈돌파",2026-02-04,350.21,0.113,expired,3,-1.8419,2.4025,[],0.0
MA,2026-02-02,555.37,542.5993,603.2602,10.81,"20MA눌림목, 50MA눌림목, 강세다이버전스, MACD상향",2026-02-04,542.5993,-2.3495,stop_loss,2,-2.5857,0.8535,[],0.0
V,2026-02-02,333.84,326.475,361.4588,10.73,"20MA눌림목, 50MA눌림목, 강세다이버전스, 스토캐스틱크로스",2026-02-04,326.475,-2.2561,stop_loss,2,-2.8217,0.5841,[],0.0
NSC,2026-02-03,298.32,292.3657,320.6486,10.62,"50MA눌림목, 돌파(20d_high_breakout), 이평정배열, 거래량1.5x, 스퀴즈돌파",2026-02-05,306.91,2.8295,sell_signal,2,0.0,3.6504,"['stoch_overbought', 'bb_upper_reject']",3.0
WRB,2026-02-03,69.19,67.4814,75.5971,10.62,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2026-02-05,71.29,2.9851,sell_signal,2,0.0,3.4832,"['stoch_overbought', 'bb_upper_reject']",3.0
ERIE,2026-02-04,286.38,278.3436,316.5166,10.77,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2026-02-09,278.3436,-2.8562,stop_loss,3,-5.9641,2.2034,[],0.0
NXPI,2026-02-04,226.86,217.3929,262.3618,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.9x",2026-02-09,228.91,0.8536,expired,3,-3.1958,1.0623,[],0.0
ZTS,2026-02-05,126.73,123.6393,138.3202,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, MACD상향",2026-02-10,128.13,1.0547,expired,3,-0.3077,2.5408,[],0.0
CMS,2026-02-05,72.86,71.5371,77.8207,10.57,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스퀴즈돌파",2026-02-10,73.75,1.1715,expired,3,-1.5921,1.9215,[],0.0
V,2026-02-06,331.58,324.4928,358.1568,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2026-02-09,324.4928,-2.1874,stop_loss,1,-2.4006,0.374,[],0.0
PEG,2026-02-06,80.65,78.9093,87.1777,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-10,83.2,3.1118,sell_signal,2,-0.744,3.3602,"['bearish_divergence', 'bb_upper_reject']",3.5
AXP,2026-02-09,359.66,351.1193,391.6877,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2026-02-12,351.1193,-2.4247,stop_loss,3,-5.3606,2.7359,[],0.0
LNT,2026-02-09,66.9,65.8107,70.9848,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, MACD상향, 스토캐스틱크로스",2026-02-11,68.23,1.938,sell_signal,2,-0.015,2.5561,"['stoch_overbought', 'bb_upper_reject']",3.0
MA,2026-02-10,540.39,527.6686,588.0953,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2026-02-12,527.6686,-2.4041,stop_loss,2,-2.4501,0.483,[],0.0
V,2026-02-10,328.17,320.9329,355.3093,10.72,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2026-02-13,320.9329,-2.2553,stop_loss,3,-4.6775,1.2402,[],0.0
V,2026-02-11,329.24,321.9864,356.4409,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-13,321.9864,-2.2531,stop_loss,2,-4.9872,0.9112,[],0.0
COO,2026-02-11,83.05,81.23,89.875,9.93,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, MACD상향, 스토캐스틱크로스",2026-02-12,81.23,-2.2415,stop_loss,1,-2.4804,0.2288,[],0.0
INCY,2026-02-12,100.75,96.9214,115.1071,10.84,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-18,102.99,2.1733,expired,3,-0.5757,3.1266,[],0.0
ERIE,2026-02-12,282.94,273.9207,316.7623,10.67,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2026-02-18,277.4,-2.008,expired,3,-2.2902,1.7566,[],0.0
ZTS,2026-02-13,126.65,122.6657,141.5911,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2026-02-19,127.28,0.4474,expired,3,-1.6976,2.6293,[],0.0
GEHC,2026-02-13,80.34,77.9403,89.3389,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2026-02-19,83.01,3.2734,expired,3,-0.3485,3.535,[],0.0
ERIE,2026-02-17,283.85,274.6436,318.3741,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 거래량1.5x, 스토캐스틱크로스",2026-02-19,274.6436,-3.2934,stop_loss,2,-4.1818,0.4686,[],0.0
GS,2026-02-17,916.04,881.18,1046.765,10.63,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-19,916.65,0.0166,expired,2,-1.0431,3.4562,[],0.0
URI,2026-02-18,880.18,840.1121,1030.4345,10.8,"20MA눌림목, 50MA눌림목, 골든크로스, 이평정배열, 스토캐스틱크로스",2026-02-19,888.98,0.9498,expired,1,-1.7246,1.0759,[],0.0
